HubFx, HubFy, HubMx, Tb_Fx, Tb_Fy, Tb_Fz, Tb_Mx, Tb_My, Tb_Mz, Tt_Fx, Tt_Fy, Tt_Fz, Tt_Mx, Tt_My, Tt_Mz, Blade1_Mx_root, Blade1_My_root, Blade1_Mz_root, Blade2_Mx_root, Blade2_My_root, Blade2_Mz_root, Blade3_Mx_root, Blade3_My_root, Blade3_Mz_root, Energy
2.299145170478637397e+02,1.544096703106719701e+02,1.338660667886898182e+03,1.107260845438131810e+03,5.097475526335075529e+02,1.286638937609376967e+02,2.457416587157734830e+04,4.822316534636798315e+04,9.918896556876525210e+03,4.046708455293610882e+02,2.099939790788416190e+02,1.296320483649356561e+02,1.622443364965655064e+03,8.744957990296526987e+03,9.919157323566105333e+03,1.503944164579079734e+04,8.989435802590229287e+03,1.657006199735542964e+02,1.503074287985241790e+04,8.917992986951778221e+03,1.628252814279588847e+02,1.503383602369705113e+04,8.851482267256502382e+03,1.637612129754094497e+02,4.509205096838714089e+05
