HubFx, HubFy, HubMx, Tb_Fx, Tb_Fy, Tb_Fz, Tb_Mx, Tb_My, Tb_Mz, Tt_Fx, Tt_Fy, Tt_Fz, Tt_Mx, Tt_My, Tt_Mz, Blade1_Mx_root, Blade1_My_root, Blade1_Mz_root, Blade2_Mx_root, Blade2_My_root, Blade2_Mz_root, Blade3_Mx_root, Blade3_My_root, Blade3_Mz_root, Energy
2.385416652366083383e+02,1.712973636496143968e+02,1.094200327224714556e+03,1.077209030236251010e+03,6.071348609818616069e+02,1.287781572338298304e+02,2.634206253199047569e+04,4.804236970813685912e+04,1.040912174348022018e+04,4.059506035378481670e+02,2.244243279962929023e+02,1.296456104026137552e+02,1.553360765200381366e+03,8.402900239234757464e+03,1.040904216362963416e+04,1.509817861473456651e+04,9.300037270498085491e+03,1.787031341120285788e+02,1.509777500515139218e+04,9.274772067619633162e+03,1.790875202387645686e+02,1.509209212700389435e+04,9.316180705956181555e+03,1.777224778391894233e+02,4.680453862042865949e+05
