HubFx, HubFy, HubMx, Tb_Fx, Tb_Fy, Tb_Fz, Tb_Mx, Tb_My, Tb_Mz, Tt_Fx, Tt_Fy, Tt_Fz, Tt_Mx, Tt_My, Tt_Mz, Blade1_Mx_root, Blade1_My_root, Blade1_Mz_root, Blade2_Mx_root, Blade2_My_root, Blade2_Mz_root, Blade3_Mx_root, Blade3_My_root, Blade3_Mz_root, Energy
2.339576793166707205e+02,1.656575508329142679e+02,1.084148955205387665e+03,1.133708826414778969e+03,5.579499305446443032e+02,1.305221579350659908e+02,2.557236999056983041e+04,4.830058751295908587e+04,1.038063317539862692e+04,4.056455265250619959e+02,2.182439911918174005e+02,1.315804496510509409e+02,1.493651029627024627e+03,8.795265942441923471e+03,1.038073135209957582e+04,1.506837674457539288e+04,9.207023357630856481e+03,1.688493613319321582e+02,1.506770261409893465e+04,9.147696686942199449e+03,1.688529530573387945e+02,1.506612449313427351e+04,9.119105933052727778e+03,1.681801013294333131e+02,4.564025359264127910e+05
