HubFx, HubFy, HubMx, Tb_Fx, Tb_Fy, Tb_Fz, Tb_Mx, Tb_My, Tb_Mz, Tt_Fx, Tt_Fy, Tt_Fz, Tt_Mx, Tt_My, Tt_Mz, Blade1_Mx_root, Blade1_My_root, Blade1_Mz_root, Blade2_Mx_root, Blade2_My_root, Blade2_Mz_root, Blade3_Mx_root, Blade3_My_root, Blade3_Mz_root, Energy
2.364996942551481425e+02,1.628114674919640095e+02,1.304185506350966989e+03,1.131265258452804574e+03,5.374516167796950867e+02,1.305919705279937091e+02,2.524070244563047163e+04,4.897629144230295788e+04,1.026465256094972574e+04,4.111279484504486845e+02,2.154538837250599954e+02,1.316759524006770334e+02,1.632125417782515342e+03,8.782476648114476120e+03,1.026479203293948558e+04,1.507086169299649191e+04,9.171556117749911209e+03,1.726853930684201259e+02,1.507291766723128239e+04,9.027007108133071597e+03,1.728226099984888720e+02,1.507192497759652542e+04,9.147050664182715991e+03,1.747497228949762018e+02,4.633967637589271762e+05
