HubFx, HubFy, HubMx, Tb_Fx, Tb_Fy, Tb_Fz, Tb_Mx, Tb_My, Tb_Mz, Tt_Fx, Tt_Fy, Tt_Fz, Tt_Mx, Tt_My, Tt_Mz, Blade1_Mx_root, Blade1_My_root, Blade1_Mz_root, Blade2_Mx_root, Blade2_My_root, Blade2_Mz_root, Blade3_Mx_root, Blade3_My_root, Blade3_Mz_root, Energy
2.522256150077747066e+02,1.938065093548606797e+02,8.653107959268755849e+02,1.011711541470365773e+03,8.193862429146544173e+02,1.305820944809551634e+02,3.204645560538559585e+04,4.753225185042640805e+04,1.080560036574876176e+04,4.059648222911574180e+02,2.723234199704455136e+02,1.309905081383763275e+02,1.636949000243738737e+03,8.287460368620335430e+03,1.080507547486210024e+04,1.511629509402718577e+04,9.523146698740098145e+03,1.818823730068951363e+02,1.511440148664704247e+04,9.514687603020294773e+03,1.810548810408118641e+02,1.511497511893253068e+04,9.450854993173103139e+03,1.819045138325132882e+02,4.523848271717672469e+05
