HubFx, HubFy, HubMx, Tb_Fx, Tb_Fy, Tb_Fz, Tb_Mx, Tb_My, Tb_Mz, Tt_Fx, Tt_Fy, Tt_Fz, Tt_Mx, Tt_My, Tt_Mz, Blade1_Mx_root, Blade1_My_root, Blade1_Mz_root, Blade2_Mx_root, Blade2_My_root, Blade2_Mz_root, Blade3_Mx_root, Blade3_My_root, Blade3_Mz_root, Energy
2.397773661889966377e+02,1.719846162989748279e+02,8.960499091071782232e+02,1.071844921724295091e+03,6.049315012038205168e+02,1.273911674858905627e+02,2.639620818921983300e+04,4.782182622596455622e+04,1.054492830921441782e+04,4.042551212196754591e+02,2.249710347323131998e+02,1.281662788970932354e+02,1.434281603650965508e+03,8.434579311942285130e+03,1.054487730101797570e+04,1.506117847219513897e+04,9.210047622223375583e+03,1.673707382576068596e+02,1.506088566140847979e+04,9.255085717907590151e+03,1.667593156611858092e+02,1.506206991741171441e+04,9.243039368234551148e+03,1.658762027823055121e+02,4.380184392567874747e+05
