HubFx, HubFy, HubMx, Tb_Fx, Tb_Fy, Tb_Fz, Tb_Mx, Tb_My, Tb_Mz, Tt_Fx, Tt_Fy, Tt_Fz, Tt_Mx, Tt_My, Tt_Mz, Blade1_Mx_root, Blade1_My_root, Blade1_Mz_root, Blade2_Mx_root, Blade2_My_root, Blade2_Mz_root, Blade3_Mx_root, Blade3_My_root, Blade3_Mz_root, Energy
2.496328343800448692e+02,1.963692474422331031e+02,9.467248315973037052e+02,1.007824766615780163e+03,8.516501749780965156e+02,1.319097326613738232e+02,3.286935316934696311e+04,4.728356915305768780e+04,1.077713473906600120e+04,4.038160274680554949e+02,2.792602111815236867e+02,1.323550162415172622e+02,1.699155969312516163e+03,8.235907932393925876e+03,1.077650453688964626e+04,1.514576734037105234e+04,9.534478852097528943e+03,1.895253547197049500e+02,1.514314833925322091e+04,9.588324517185847071e+03,1.898832793054184265e+02,1.514218319112869722e+04,9.612356619447135017e+03,1.900084557085222912e+02,4.737217594622798497e+05
