HubFx, HubFy, HubMx, Tb_Fx, Tb_Fy, Tb_Fz, Tb_Mx, Tb_My, Tb_Mz, Tt_Fx, Tt_Fy, Tt_Fz, Tt_Mx, Tt_My, Tt_Mz, Blade1_Mx_root, Blade1_My_root, Blade1_Mz_root, Blade2_Mx_root, Blade2_My_root, Blade2_Mz_root, Blade3_Mx_root, Blade3_My_root, Blade3_Mz_root, Energy
2.443135844613205450e+02,1.796406390762697924e+02,9.128933222124932172e+02,1.032066651079814847e+03,6.774187733452050679e+02,1.269701276385160611e+02,2.829498550250516200e+04,4.756659829740077839e+04,1.057937559545634394e+04,4.040672274069160039e+02,2.408322702016371863e+02,1.275848435142910375e+02,1.515238210558324454e+03,8.246077994556500926e+03,1.057913020332792803e+04,1.509174381241066476e+04,9.368180338694652164e+03,1.730227509610298284e+02,1.509228322340701743e+04,9.370754592109729856e+03,1.737415902161754957e+02,1.509230449749362742e+04,9.334250227146132602e+03,1.737766337801442091e+02,4.507585698579616146e+05
