HubFx, HubFy, HubMx, Tb_Fx, Tb_Fy, Tb_Fz, Tb_Mx, Tb_My, Tb_Mz, Tt_Fx, Tt_Fy, Tt_Fz, Tt_Mx, Tt_My, Tt_Mz, Blade1_Mx_root, Blade1_My_root, Blade1_Mz_root, Blade2_Mx_root, Blade2_My_root, Blade2_Mz_root, Blade3_Mx_root, Blade3_My_root, Blade3_Mz_root, Energy
2.287370742640160017e+02,1.573562582066678885e+02,1.148002793898096570e+03,1.127802330634946657e+03,5.190451838209461357e+02,1.289822368506764008e+02,2.483731286282837027e+04,4.829385944224247214e+04,1.012259620650959732e+04,4.049906199031735810e+02,2.122425013270147076e+02,1.299735953892780174e+02,1.502346093629574398e+03,8.882684839594438017e+03,1.012283776895074152e+04,1.503513456050004424e+04,8.995247900869597288e+03,1.607911343771297936e+02,1.503336706886932734e+04,9.023924146456325616e+03,1.609061539321534156e+02,1.503128045876262877e+04,8.992745129064987850e+03,1.595435107749331678e+02,4.438781296628299751e+05
